Hs,Tide,Times,Tp,WD,WindDir,WindSpeed
2.2373,-0.256,7.3793e+05,11.11,310.76,37,8.8
2.2951,-0.191,7.3793e+05,11.11,310.76,27,11.8
2.4715,0.022,7.3793e+05,11.76,308.87,-114,8.4
2.2081,0.199,7.3793e+05,6.67,307.36,-21,6.2
2.1353,0.317,7.3793e+05,7.69,308.47,10,8.7
1.1462,0.292,7.3793e+05,8.33,313.74,-17,3.9
1.9586,0.339,7.3793e+05,11.76,307.9,13,5.4
1.5952,0.188,7.3793e+05,7.14,316.53,4,4.3
1.6379,0.005,7.3793e+05,11.11,308.83,11,4.2
1.3931,-0.231,7.3793e+05,10.53,308.69,13,4
1.4693,-0.411,7.3793e+05,9.88,313.11,-1,4.5
1.3442,-0.485,7.3793e+05,10.53,309.28,9,5.7
1.4881,-0.478,7.3793e+05,10.53,311.75,2,4.9
1.2754,-0.234,7.3793e+05,9.88,312.59,-8,5.7
1.4596,0.007,7.3793e+05,6.67,309.39,-19,5.2
1.2173,0.259,7.3793e+05,10.53,311.91,-19,6.2
1.1282,0.448,7.3793e+05,9.88,312.82,-18,4.1
1.1082,0.589,7.3793e+05,10.53,310.91,-6,3.2
1.1208,0.617,7.3793e+05,10.53,309.55,-44,3.8
1.1917,0.534,7.3793e+05,11.11,307.99,-66,5.9
1.1162,0.26,7.3793e+05,10.53,309.28,-56,5.3
1.2226,-0.021,7.3793e+05,10.53,310.3,-55,3.6
1.1596,-0.204,7.3793e+05,10.53,308.69,-70,5.3
0.94487,-0.322,7.3793e+05,9.88,309.65,-63,5.3
1.0848,-0.47,7.3793e+05,10.53,309.28,-59,4.4
0.94852,-0.425,7.3793e+05,10.53,307.36,-65,6.2
0.9488,-0.351,7.3793e+05,10.53,308.69,-68,4.4
0.86735,-0.118,7.3793e+05,9.88,310.54,-68,3.9
0.85149,0.047,7.3793e+05,10.53,308.38,-62,4.1
0.76591,0.225,7.3793e+05,10.53,307,-72,4.1
1.0067,0.296,7.3793e+05,11.11,308.56,-82,5.1
0.70894,0.186,7.3793e+05,10.53,307,-78,4.1
0.52798,0.049,7.3793e+05,9.88,308.27,-70,6.2
0.74505,-0.168,7.3793e+05,9.88,311.07,-65,6.1
0.73043,-0.466,7.3793e+05,10.53,308.69,-71,5.9
0.50316,-0.562,7.3793e+05,9.88,307.12,-45,4.9
0.56436,-0.502,7.3793e+05,9.88,308.99,-44,4.8
0.77037,-0.398,7.3793e+05,10.53,309.28,-43,4.6
0.55016,-0.193,7.3793e+05,9.09,311.79,-40,5.9
0.53474,0.027,7.3793e+05,9.09,311.79,-45,5.1
0.79364,0.283,7.3793e+05,9.88,311.54,-40,4.4
0.79726,0.445,7.3794e+05,9.88,310.26,-47,4.2
0.723,0.551,7.3794e+05,10.53,307.36,-50,3.2
0.75544,0.561,7.3794e+05,9.88,310.54,-51,3.9
0.50805,0.398,7.3794e+05,9.88,308.27,-53,4.6
0.72746,0.161,7.3794e+05,9.88,310.54,-56,3.7
0.49311,-0.121,7.3794e+05,9.88,308.27,-69,4.1
0.83325,-0.328,7.3794e+05,10.53,309.28,-96,4
0.61614,-0.482,7.3794e+05,9.09,313.14,-101,2.3
0.50389,-0.5,7.3794e+05,9.09,311.79,-71,2.8
0.57213,-0.405,7.3794e+05,9.09,313.14,-149,2
0.672,-0.222,7.3794e+05,9.88,311.07,-162,2.4
0.67569,-0.048,7.3794e+05,9.88,312.14,-178,3
0.50618,0.133,7.3794e+05,9.88,308.99,145,3.3
0.66799,0.264,7.3794e+05,9.88,311.95,147,4.1
0.67275,0.282,7.3794e+05,9.88,312.46,139,4.1
0.66882,0.187,7.3794e+05,11.11,307.36,125,7.6
0.59896,-0.032,7.3794e+05,9.88,311.07,132,7.2
0.59697,-0.226,7.3794e+05,10.53,307.36,130,8.3
0.70657,-0.407,7.3794e+05,9.88,311.31,136,8.7
0.83111,-0.53,7.3794e+05,9.88,311.95,138,9.2
0.78342,-0.503,7.3794e+05,9.88,310.54,134,9.1
1.2258,-0.324,7.3794e+05,4.35,327.23,126,8.5
1.1773,-0.067,7.3794e+05,4.76,324.52,128,9.3
1.1258,0.193,7.3794e+05,5,330.51,134,9.1
1.2112,0.438,7.3794e+05,5,325.62,139,9.2
1.226,0.617,7.3794e+05,5.26,324.86,141,9.7
1.2048,0.677,7.3794e+05,5.56,323.1,142,9.3
1.2007,0.596,7.3794e+05,5.26,322.73,148,9.9
1.135,0.393,7.3794e+05,5.26,322.73,144,8.9
1.218,0.148,7.3794e+05,4.76,321.22,136,8.9
1.0814,-0.05,7.3794e+05,4.55,327.99,135,7.4
0.94077,-0.244,7.3794e+05,5.56,325.59,130,7.2
0.96051,-0.375,7.3794e+05,5.26,321.25,134,6.4
0.87469,-0.384,7.3794e+05,5,330.51,154,5.7
0.63583,-0.248,7.3794e+05,5,335.81,165,5.6
0.92385,-0.075,7.3794e+05,3.85,328.14,152,6.1
0.85023,0.129,7.3794e+05,4.17,333.15,157,5.1
0.94755,0.288,7.3794e+05,3.85,317.75,152,7.5
0.92548,0.411,7.3794e+05,4.17,327.07,164,6.5
0.58783,0.381,7.3794e+05,9.88,309.32,149,5.1
0.41313,0.214,7.3794e+05,9.09,311.14,138,6.1
0.55693,-0.001,7.3794e+05,9.09,312.9,164,5
0.53367,-0.157,7.3794e+05,9.09,312.64,138,5.9
0.7146,-0.344,7.3794e+05,9.88,311.95,135,7.2
0.4781,-0.426,7.3794e+05,8.33,315.88,136,8.4
0.79176,-0.351,7.3794e+05,9.88,312.98,127,8.5
0.70934,-0.141,7.3794e+05,9.09,314.67,115,7.8
0.7482,0.082,7.3794e+05,9.09,314.59,109,7.8
0.73395,0.321,7.3794e+05,9.09,314.59,126,7.6
0.76283,0.574,7.3794e+05,9.09,314.11,121,8.4
1.0716,0.717,7.3794e+05,4.17,327.07,131,8.1
0.91314,0.754,7.3794e+05,9.88,313.11,133,6.6
0.98062,0.643,7.3794e+05,4.76,327.69,127,5.1
0.70098,0.41,7.3794e+05,9.09,314.11,149,6.2
0.7612,0.181,7.3794e+05,9.88,311.95,140,6.8
0.67234,-0.029,7.3794e+05,9.09,314.5,134,6
0.68784,-0.213,7.3794e+05,9.09,314.67,156,5.3
0.57056,-0.302,7.3794e+05,8.33,316.76,154,5.5
0.49317,-0.294,7.3794e+05,8.33,315.67,149,6.8
0.48347,-0.152,7.3794e+05,8.33,315.88,159,5.5
0.63419,0.016,7.3794e+05,9.09,314.59,144,6.5
0.87335,0.228,7.3794e+05,4,326.76,138,6.9
1.0297,0.394,7.3794e+05,3.85,314.87,146,6.9
0.98241,0.446,7.3794e+05,4.55,325.5,140,7.5
0.99205,0.377,7.3794e+05,4.55,325.5,145,8.1
1.0503,0.187,7.3794e+05,4.35,325.49,136,8.3
1.0057,0.001,7.3794e+05,4.55,331.16,126,8.3
1.0354,-0.149,7.3794e+05,4.55,326.34,139,6.5
1.1031,-0.301,7.3794e+05,4.76,329.21,145,5.7
0.95673,-0.347,7.3794e+05,4.76,332.76,152,5.4
1.0441,-0.306,7.3794e+05,4.35,331.43,148,6
0.97404,-0.096,7.3794e+05,4.55,334.13,146,5.9
1.0152,0.134,7.3794e+05,4.55,331.93,139,6.3
0.56585,0.392,7.3794e+05,8.33,315.67,127,7.1
1.0108,0.627,7.3794e+05,4.17,333.15,122,7.2
0.97618,0.747,7.3794e+05,4.17,333.98,79,5.4
0.32362,0.734,7.3794e+05,3.7,350.06,94,4.5
1.1583,0.595,7.3794e+05,4.35,327.23,88,4.5
1.3084,0.385,7.3794e+05,4.55,320.34,96,5.1
1.3127,0.173,7.3794e+05,5.26,318.19,79,5.9
1.4194,-0.035,7.3794e+05,6.25,297.25,82,5
1.5331,-0.176,7.3794e+05,5.56,316.79,73,6.4
1.6033,-0.231,7.3794e+05,5.26,311.72,67,6.5
1.6632,-0.224,7.3794e+05,5.56,309.79,79,6.1
1.7679,-0.079,7.3794e+05,5.88,310.13,74,5.7
1.8581,0.1,7.3794e+05,5.56,312.97,78,6.6
1.9739,0.297,7.3794e+05,6.67,300.92,76,6.3
1.9674,0.449,7.3794e+05,6.25,299.62,77,7.5
2.1668,0.481,7.3794e+05,6.67,297.17,64,7.6
2.2192,0.421,7.3794e+05,6.67,303.84,56,7.7
2.106,0.251,7.3794e+05,6.67,301.66,62,6.7
2.4571,0.048,7.3794e+05,7.14,290.97,53,6.6
2.4666,-0.137,7.3794e+05,7.69,294.43,51,6.9
2.5018,-0.261,7.3794e+05,7.14,293.96,50,7.6
2.3327,-0.261,7.3794e+05,6.67,302.39,61,9
2.5732,-0.185,7.3794e+05,7.69,271.52,51,6.6
2.5559,-0.033,7.3794e+05,7.14,287.94,53,8
2.4783,0.207,7.3794e+05,6.67,293.32,37,11.2
2.1441,0.444,7.3794e+05,6.67,298.68,41,7.5
2.3025,0.628,7.3794e+05,7.14,290.22,42,7.7
2.614,0.734,7.3794e+05,7.69,291.6,31,6.3
2.1594,0.73,7.3794e+05,6.67,299.43,36,8.4
2.2528,0.582,7.3794e+05,6.67,300.92,23,7
2.1716,0.321,7.3794e+05,6.67,294.87,16,7.9
2.0764,0.107,7.3794e+05,7.14,297.61,15,7.7
2.1404,-0.066,7.3794e+05,7.14,292.47,24,6.9
2.0455,-0.235,7.3794e+05,6.67,291.76,21,7.2
1.8246,-0.282,7.3794e+05,6.67,294.1,23,6.7
1.7347,-0.229,7.3794e+05,6.25,292.44,19,7.8
1.8238,-0.096,7.3794e+05,7.14,290.22,16,7.2
1.6708,0.043,7.3794e+05,6.67,294.1,12,8.6
1.7963,0.25,7.3794e+05,7.14,285.64,8,5.5
1.5605,0.397,7.3794e+05,7.14,283.33,-7,3.8
1.6005,0.466,7.3794e+05,7.14,285.64,55,4.7
1.5147,0.349,7.3794e+05,6.67,283.01,-42,5
1.5772,0.158,7.3794e+05,6.67,285.42,0,4.4
1.4822,-0.044,7.3794e+05,6.67,287.81,14,3.7
1.4688,-0.23,7.3794e+05,6.67,271.63,-1,4.5
1.4557,-0.347,7.3794e+05,6.67,289.4,19,5.9
1.4043,-0.38,7.3794e+05,6.25,286.71,25,3.5
1.3958,-0.253,7.3794e+05,6.25,294.86,29,6.9
1.4143,-0.089,7.3794e+05,7.69,306.17,21,7.8
1.2642,0.124,7.3794e+05,7.69,311.12,14,6.4
1.3927,0.391,7.3794e+05,5.88,288.96,14,7.4
1.34,0.585,7.3794e+05,7.69,310.09,18,7.3
1.4963,0.653,7.3794e+05,5.26,280.9,2,8.1
1.3953,0.58,7.3794e+05,5.88,287.26,-2,7.7
1.4319,0.379,7.3794e+05,5.26,283.62,-21,6.7
1.5486,0.16,7.3794e+05,5.26,280.9,-11,4.4
1.4962,-0.035,7.3794e+05,5.56,286.84,19,5.3
1.59,-0.221,7.3794e+05,5.56,287.72,-31,3.6
1.4707,-0.375,7.3794e+05,5.26,287.23,-32,4.3
1.4405,-0.42,7.3794e+05,5.56,295.55,-37,3.7
1.5481,-0.375,7.3794e+05,5.88,301.47,-29,4.2
1.3416,-0.21,7.3794e+05,7.14,311.96,-21,3.4
1.5911,0.002,7.3794e+05,5.56,286.84,-21,5.1
1.4907,0.209,7.3794e+05,5.26,288.13,-17,4.4
1.4114,0.347,7.3794e+05,5.88,299.01,-6,5.7
1.4245,0.377,7.3794e+05,5.56,292.96,-7,7.1
1.2582,0.278,7.3794e+05,6.67,313.22,-5,6.8
1.3152,0.108,7.3794e+05,5.56,295.55,-18,5.6
1.1315,-0.073,7.3794e+05,7.69,312.11,-23,4.4
1.0327,-0.262,7.3794e+05,7.14,316.53,-26,4.8
1.2822,-0.424,7.3794e+05,5.88,296.53,-32,4.6
0.91038,-0.456,7.3794e+05,7.69,315.15,-127,4.3
0.78708,-0.345,7.3794e+05,6.67,321.71,-44,2.5
0.9865,-0.158,7.3794e+05,7.14,315.12,0,3.3
0.88136,0.108,7.3794e+05,7.14,317.4,-15,5.4
0.69179,0.326,7.3794e+05,7.69,316.89,-14,7
0.91384,0.505,7.3794e+05,6.67,320.54,-23,4.6
0.47041,0.566,7.3794e+05,8.33,314.66,-23,4.3
0.65538,0.537,7.3794e+05,8.33,315.88,-31,4.4
0.53407,0.362,7.3794e+05,8.33,314.94,-41,4.1
1.005,0.141,7.3794e+05,7.69,314.76,-51,4.1
0.87973,-0.079,7.3794e+05,7.69,315.89,-46,4.7
1.2994,-0.273,7.3794e+05,5.26,275.46,-49,4.3
0.62714,-0.434,7.3794e+05,7.69,317.19,-39,3.1
1.2467,-0.481,7.3794e+05,5,272.78,-58,3.3
1.194,-0.364,7.3794e+05,5.88,298.19,-57,3.8
1.1816,-0.197,7.3794e+05,5.56,285.08,-61,4.4
1.2463,0.028,7.3794e+05,5.56,283.31,-72,4.3
1.2687,0.256,7.3794e+05,5.56,281.55,-84,4.7
1.3345,0.406,7.3794e+05,5.88,284.69,-63,4.9
1.3248,0.457,7.3794e+05,5.88,283.83,-44,3.7
1.2173,0.372,7.3794e+05,5.88,292.35,-39,3.2
1.1688,0.212,7.3794e+05,5.56,287.72,-45,4.6
1.1237,-0.005,7.3794e+05,5.88,281.25,-39,3.9
1.0972,-0.225,7.3794e+05,5.56,285.08,-28,5.3
1.01,-0.351,7.3794e+05,5.88,288.96,-30,4.1
0.96379,-0.43,7.3794e+05,7.69,306.17,-42,4.4
1.0484,-0.361,7.3794e+05,7.69,303.74,-52,2.8
1.094,-0.185,7.3794e+05,7.14,300.45,-47,2.6
1.1636,0.073,7.3794e+05,7.69,297.2,-57,3
1.2969,0.285,7.3794e+05,8.33,297.4,-70,5.7
1.1212,0.462,7.3794e+05,8.33,300.53,-91,6.8
1.1176,0.522,7.3794e+05,8.33,299.92,-111,3.7
0.98074,0.47,7.3794e+05,8.33,299.92,-155,2.7
1.0861,0.293,7.3794e+05,8.33,296.11,-177,5.8
0.93709,0.095,7.3794e+05,8.33,301.74,162,3.9
0.90439,-0.128,7.3794e+05,6.25,289.18,175,5.1
0.95209,-0.356,7.3794e+05,7.69,299.88,160,7.3
1.0969,-0.506,7.3794e+05,8.33,302.92,151,10.3
1.2385,-0.562,7.3794e+05,4.17,280.66,152,12.5
1.5227,-0.419,7.3794e+05,4.55,301.22,150,13.2
1.7222,-0.196,7.3794e+05,5,299.4,145,13.5
1.7564,0.053,7.3794e+05,5.26,316.61,142,13.3
1.6506,0.338,7.3794e+05,6.25,319.08,138,12.4
1.7987,0.49,7.3794e+05,6.25,317.34,141,11.3
1.6149,0.581,7.3794e+05,6.25,319.08,141,11.3
1.6883,0.529,7.3794e+05,6.25,318.51,139,11
1.5558,0.346,7.3794e+05,6.25,320.18,138,11.7
1.5703,0.125,7.3794e+05,6.25,319.08,138,10.5
1.4877,-0.1,7.3794e+05,5.88,322.98,133,10.6
1.3445,-0.259,7.3794e+05,5.88,325.09,134,10.8
0.8583,-0.342,7.3794e+05,7.69,319.25,142,10.8
1.4673,-0.305,7.3794e+05,5.56,325.59,135,10.3
1.4388,-0.127,7.3794e+05,5.26,328.76,133,9.4
1.2604,0.127,7.3794e+05,5.56,328.79,127,7.7
0.56037,0.378,7.3794e+05,6.67,324.73,132,7.6
0.76312,0.549,7.3794e+05,8.33,315.67,137,7.9
1.1501,0.621,7.3794e+05,9.88,312.91,137,7.5
1.0047,0.575,7.3794e+05,9.09,314.59,164,4.8
0.87511,0.416,7.3794e+05,9.09,313.77,165,4.4
0.81403,0.172,7.3794e+05,9.09,313.58,164,4.4
1.0382,-0.072,7.3794e+05,9.88,312.82,162,4.9
0.92449,-0.283,7.3794e+05,9.09,314.26,171,6.6
0.90932,-0.427,7.3794e+05,9.09,314.77,152,5.6
0.89173,-0.456,7.3794e+05,9.09,314.5,135,7.6
1.1815,-0.376,7.3794e+05,10.53,311.75,129,7.2
1.1255,-0.129,7.3794e+05,10.53,310.91,118,7.3
0.85634,0.176,7.3794e+05,9.09,314.5,109,5.7
1.0871,0.42,7.3794e+05,11.11,309.56,116,6.3
0.75726,0.599,7.3794e+05,9.09,314.5,111,6
0.85148,0.653,7.3794e+05,10.994,307.81,113,4.6
0.85972,0.598,7.3794e+05,10.762,308.69,118,3.8
0.86462,0.365,7.3794e+05,10.53,309.55,111,4.7
0.7845,0.107,7.3794e+05,9.88,311.95,98,4.5
0.86932,-0.133,7.3794e+05,10.53,311.4,89,5.1
0.68426,-0.326,7.3794e+05,9.88,311.31,90,3.2
0.68036,-0.433,7.3794e+05,9.09,314.11,80,3.3
0.75585,-0.401,7.3794e+05,9.88,311.54,74,3.6
0.69392,-0.232,7.3794e+05,9.88,311.07,61,2.8
0.76004,0.023,7.3794e+05,10.53,310.06,41,2.4
0.67576,0.262,7.3794e+05,9.88,311.95,19,2.9
0.60646,0.449,7.3794e+05,9.88,310.26,-13,2.9
0.32928,0.541,7.3794e+05,8.33,314.66,-12,3.1
0.66023,0.501,7.3794e+05,9.88,311.95,-18,2.2
0.6247,0.32,7.3794e+05,9.88,312.46,-19,2.2
0.51554,0.068,7.3794e+05,9.09,313.14,-26,2.3
0.68615,-0.148,7.3794e+05,9.88,312.59,-27,4.2
0.38034,-0.373,7.3794e+05,8.33,313.74,-36,3.2
0.52774,-0.521,7.3794e+05,9.09,313.77,-36,4.5
0.4064,-0.546,7.3794e+05,8.33,313.74,-35,5.5
0.41981,-0.37,7.3794e+05,9.09,312.09,-33,5.9
0.55599,-0.088,7.3794e+05,7.69,315.89,-31,7.4
0.35832,0.236,7.3794e+05,9.09,311.14,-25,7.6
0.3069,0.503,7.3794e+05,9.09,310.8,-24,7.9
1.1037,0.695,7.3794e+05,3.7,233.64,-26,8.1
1.1606,0.757,7.3794e+05,4.35,234.65,-37,7.7
1.3691,0.679,7.3794e+05,4.35,231.83,-33,7.1
1.4554,0.417,7.3795e+05,4.55,228.62,-36,7.6
1.5066,0.139,7.3795e+05,5,231.7,-41,7.6
1.5835,-0.135,7.3795e+05,5.26,226.63,-54,7.4
1.6779,-0.345,7.3795e+05,5.56,229.4,-51,6.8
1.7741,-0.518,7.3795e+05,5.56,230.21,-49,7.4
1.8055,-0.513,7.3795e+05,5.56,227.82,-56,7.1
1.8041,-0.337,7.3795e+05,5.56,224.72,-55,7.5
1.947,-0.091,7.3795e+05,5.88,232.95,-55,8.2
2.1817,0.168,7.3795e+05,6.25,235.77,-56,6.7
2.211,0.377,7.3795e+05,6.25,232.06,-60,8.2
2.1149,0.449,7.3795e+05,6.25,234.26,-61,7.9
2.1101,0.389,7.3795e+05,6.25,230.61,-64,8.9
1.8945,0.205,7.3795e+05,6.25,232.79,-63,10.5
1.8636,-0.023,7.3795e+05,5.88,226.16,-62,9.7
2.0836,-0.274,7.3795e+05,6.25,227.82,-62,8.6
1.8092,-0.512,7.3795e+05,5.88,221.97,-58,9
1.9694,-0.69,7.3795e+05,6.25,230.61,-53,7.6
1.8966,-0.637,7.3795e+05,6.25,232.06,-48,8
2.037,-0.407,7.3795e+05,6.25,235.77,-45,9.1
2.0533,-0.092,7.3795e+05,6.25,234.26,-40,8.2
2.1964,0.237,7.3795e+05,6.67,236.88,-38,7.4
2.0711,0.513,7.3795e+05,6.25,235.01,-40,9.3
2.2686,0.67,7.3795e+05,6.25,237.29,-47,7.1
2.3493,0.721,7.3795e+05,6.25,235.01,-39,7.6
2.2103,0.653,7.3795e+05,6.25,232.79,-47,7.5
2.5125,0.392,7.3795e+05,6.67,234.03,-44,8.7
2.2414,0.122,7.3795e+05,6.67,234.03,-49,8.1
2.3279,-0.179,7.3795e+05,6.67,239.08,-45,6.7
2.0419,-0.414,7.3795e+05,6.67,238.34,-51,6.1
1.896,-0.582,7.3795e+05,5.88,230.63,-48,5.9
1.8458,-0.578,7.3795e+05,6.25,232.06,-45,6.1
1.8053,-0.361,7.3795e+05,5.88,234.52,-46,5.6
1.7745,-0.125,7.3795e+05,5.88,234.52,-47,6.3
1.7557,0.172,7.3795e+05,5.88,236.52,-52,5.5
1.7842,0.329,7.3795e+05,5.88,240.17,-47,5.4
1.5619,0.437,7.3795e+05,5.88,239.35,-53,6.3
1.3737,0.354,7.3795e+05,5.56,238.47,-53,5.3
1.2988,0.13,7.3795e+05,5.88,241.81,-50,4.4
1.2777,-0.057,7.3795e+05,5.26,247.39,-42,5.8
1.1852,-0.336,7.3795e+05,5.56,241.87,-29,6.6
1.097,-0.572,7.3795e+05,5.26,243.83,-29,6.9
1.0851,-0.717,7.3795e+05,5.26,246.94,-26,6.8
0.99877,-0.646,7.3795e+05,5.26,249.18,-37,7.5
0.92438,-0.384,7.3795e+05,5,242.41,-26,4.7
0.90913,-0.087,7.3795e+05,5,249.7,-26,7.7
0.90019,0.245,7.3795e+05,5,252.45,-27,6.1
0.87975,0.524,7.3795e+05,4.76,243.8,-21,7.8
0.89445,0.704,7.3795e+05,4.76,253.11,-23,5.8
0.82802,0.761,7.3795e+05,4.55,251.95,-29,4.1
0.75383,0.647,7.3795e+05,4.35,256.55,-33,3.2
0.71512,0.365,7.3795e+05,5,283.87,-22,5.4
0.72163,0.075,7.3795e+05,4.76,275.64,-24,5.1
0.68581,-0.24,7.3795e+05,4.55,256.69,-29,4.1
0.6458,-0.466,7.3795e+05,4.55,270.95,-27,3
0.66828,-0.573,7.3795e+05,5.26,285.43,-34,3.3
0.66292,-0.56,7.3795e+05,4.35,270.96,-18,2.7
0.64252,-0.339,7.3795e+05,4.35,271.92,-6,2.2
0.75256,-0.052,7.3795e+05,4.76,275.64,6,1.5
0.89106,0.197,7.3795e+05,5.26,271.82,13,2.7
0.90111,0.415,7.3795e+05,5.56,270.89,34,3.1
0.89051,0.431,7.3795e+05,5.56,270.89,17,3.9
1.1322,0.466,7.3795e+05,5.26,269.09,3,6.9
1.2548,0.231,7.3795e+05,5.88,276.93,-35,5.4
1.4925,-0.043,7.3795e+05,5.88,270.87,-17,7.9
1.3837,-0.323,7.3795e+05,5.26,272.73,-4,8.1
1.3622,-0.502,7.3795e+05,5.26,275.46,-14,9
1.4946,-0.603,7.3795e+05,5.56,272.67,-11,9.8
1.4259,-0.57,7.3795e+05,5.88,277.8,1,8.3
1.657,-0.333,7.3795e+05,5.88,282.97,4,7.2
1.6296,-0.02,7.3795e+05,6.25,280.9,1,6.5
1.4361,0.313,7.3795e+05,5.88,278.66,-17,4.5
1.5769,0.622,7.3795e+05,6.25,294.86,-8,4.8
1.4094,0.772,7.3795e+05,6.25,283.4,-14,4.4
1.358,0.813,7.3795e+05,6.25,280.9,-28,3.3
1.3153,0.673,7.3795e+05,6.25,280.07,-29,4
1.3997,0.354,7.3795e+05,6.25,289.18,-39,4.7
1.4779,0.06,7.3795e+05,6.67,289.4,-34,3.8
1.4209,-0.225,7.3795e+05,5.88,283.83,-47,5.1
1.4692,-0.416,7.3795e+05,6.25,286.71,-49,6
1.5069,-0.531,7.3795e+05,6.25,283.4,-49,5.8
1.6524,-0.487,7.3795e+05,5.88,275.2,-57,6.6
1.6426,-0.336,7.3795e+05,5.88,272.6,-57,5.5
1.5689,-0.057,7.3795e+05,5.56,268.22,-62,5.7
1.5962,0.215,7.3795e+05,5.88,260.47,-53,5.5
1.5336,0.389,7.3795e+05,5.88,263.07,-56,5.5
1.5932,0.42,7.3795e+05,6.67,283.01,-65,6.9
1.6359,0.343,7.3795e+05,6.25,269.16,-66,5.5
1.6564,0.096,7.3795e+05,6.25,275.04,-54,5
1.5466,-0.153,7.3795e+05,6.67,274.9,-49,4.8
1.5367,-0.394,7.3795e+05,6.67,270.82,-35,5.8
1.5699,-0.591,7.3795e+05,6.25,266.64,-39,5.8
1.5583,-0.629,7.3795e+05,6.67,274.08,-40,5.3
1.4941,-0.55,7.3795e+05,6.25,269.16,-50,5.9
1.5082,-0.29,7.3795e+05,5.88,257.89,-53,5
1.489,0.043,7.3795e+05,5.88,260.47,-43,6.1
1.6132,0.342,7.3795e+05,5.88,256.17,-55,6.3
1.4978,0.598,7.3795e+05,5.56,247.04,-59,6
1.6429,0.708,7.3795e+05,5.88,254.45,-51,5.3
1.5938,0.707,7.3795e+05,5.88,257.89,-55,5.7
1.5789,0.564,7.3795e+05,5.88,254.45,-61,5.3
1.4957,0.273,7.3795e+05,5.88,256.17,-58,5.7
1.6018,-0.024,7.3795e+05,6.25,254.94,-64,6.2
1.5108,-0.292,7.3795e+05,6.25,252.46,-77,6.4
1.5953,-0.501,7.3795e+05,6.25,251.64,-78,5.3
1.4391,-0.581,7.3795e+05,5.88,253.6,-75,5.8
1.5097,-0.462,7.3795e+05,5.88,245.97,-76,5.9
1.3351,-0.259,7.3795e+05,6.25,250.82,-69,7.1
1.3779,0.02,7.3795e+05,6.25,257.43,-80,6.5
1.3565,0.241,7.3795e+05,5.88,248.5,-78,7
1.355,0.365,7.3795e+05,5.56,249.66,-82,7.7
1.3025,0.413,7.3795e+05,5.56,249.66,-80,6.8
1.229,0.327,7.3795e+05,5.56,249.66,-92,4.2
1.0828,0.098,7.3795e+05,4.76,241.95,-69,3.6
1.0604,-0.145,7.3795e+05,5.56,241.87,-48,4.2
1.0645,-0.354,7.3795e+05,5.26,253.67,-56,4
1.0614,-0.489,7.3795e+05,5.88,262.2,-55,3.9
1.0189,-0.529,7.3795e+05,5.56,249.66,111,3
1.1922,-0.384,7.3795e+05,4.76,239.19,101,4.9
1.2509,-0.133,7.3795e+05,5.26,242.94,51,3.7
1.1973,0.17,7.3795e+05,5.26,250.07,109,7.2
1.173,0.474,7.3795e+05,5.56,257.57,116,7.8
1.0958,0.724,7.3795e+05,5.56,253.16,116,7.7
1.0442,0.831,7.3795e+05,5.26,242.94,115,6.8
1.0092,0.768,7.3795e+05,5.26,249.18,94,5.2
0.99877,0.583,7.3795e+05,5.26,249.18,102,5.5
0.96756,0.346,7.3795e+05,5.26,249.18,105,7.2
0.99333,0.073,7.3795e+05,5.56,257.57,111,5.9
1.1009,-0.183,7.3795e+05,6.25,265.8,99,5.9
1.0346,-0.337,7.3795e+05,5.56,245.31,91,5.2
1.0084,-0.361,7.3795e+05,5.56,249.66,92,5
1.0777,-0.27,7.3795e+05,6.25,262.44,98,3.7
0.97665,-0.062,7.3795e+05,5.88,265.66,112,4.1
1.006,0.178,7.3795e+05,5.26,264.54,115,4.5
0.95554,0.38,7.3795e+05,5,275.56,119,4.5
0.96409,0.495,7.3795e+05,6.25,284.23,114,6.8
0.94667,0.503,7.3795e+05,6.25,278.39,100,5.1
0.95936,0.356,7.3795e+05,6.25,288.36,94,4.8
0.75121,0.162,7.3795e+05,6.67,319.21,104,5.5
0.89015,-0.038,7.3795e+05,5.26,261.82,103,4.8
0.84083,-0.257,7.3795e+05,5.56,298.99,96,5.1
0.83599,-0.404,7.3795e+05,7.69,308.47,91,4.2
0.9969,-0.397,7.3795e+05,7.69,299.88,89,4.5
0.854,-0.264,7.3795e+05,7.14,307.79,86,3.3
0.93881,-0.033,7.3795e+05,6.67,296.41,18,5
0.91773,0.242,7.3795e+05,6.67,299.43,12,4.6
0.90369,0.524,7.3795e+05,5.88,288.96,10,4.6
0.91211,0.722,7.3795e+05,7.69,304.36,5,5.3
0.93129,0.774,7.3795e+05,6.67,298.68,11,4
0.9917,0.744,7.3795e+05,7.14,293.96,-9,5
0.93665,0.532,7.3795e+05,4.35,286.32,-5,4.9
1.0222,0.281,7.3795e+05,6.67,294.1,-5,5.6
1.0093,0.014,7.3795e+05,5.56,289.47,-8,4.9
1.0332,-0.184,7.3795e+05,6.67,282.2,-11,4.4
1.0234,-0.311,7.3795e+05,4.55,284.26,3,4.4
0.98243,-0.343,7.3795e+05,4.55,284.26,2,5
0.94048,-0.234,7.3795e+05,4.76,297.12,6,4.3
0.95513,-0.038,7.3795e+05,4.35,293.02,5,4.4
0.94012,0.181,7.3795e+05,5,290.3,11,3.9
0.95006,0.38,7.3795e+05,5.26,297.94,8,4.7
