Times,X MHW,Y MHW,MHW Ix,X Crest,Y Crest,Crest Ix,X Toe,Y Toe,Toe Ix,X Heel,Y Heel,Heel Ix,Dune Elevation,Dune Width,Aspect Ratio,Dune Volume,Beach Width,Beach Volume,Overwash Volume,Beach Slope,TWL,Fence Height
61,,,,,,,,,,,,,,,,,,,,,1.1833593799151703,
62,,,,,,,,,,,,,,,,,,,,,1.3569414101507697,
63,,,,,,,,,,,,,,,,,,,,,1.3031791379048645,
64,,,,,,,,,,,,,,,,,,,,,0.9561629955895818,
65,,,,,,,,,,,,,,,,,,,,,0.6427945772565301,
66,,,,,,,,,,,,,,,,,,,,,0.4787488949200843,
67,,,,,,,,,,,,,,,,,,,,,0.27505656576316234,
68,,,,,,,,,,,,,,,,,,,,,0.10336387400814326,
69,,,,,,,,,,,,,,,,,,,,,-0.0179908965897272,
70,,,,,,,,,,,,,,,,,,,,,0.02660773172648784,
71,,,,,,,,,,,,,,,,,,,,,0.33599422740266777,
72,,,,,,,,,,,,,,,,,,,,,0.6367445720154283,
73,,,,,,,,,,,,,,,,,,,,,0.8993090926822347,
74,,,,,,,,,,,,,,,,,,,,,1.0110980821848683,
75,,,,,,,,,,,,,,,,,,,,,0.9623061789431361,
76,,,,,,,,,,,,,,,,,,,,,0.7901188008573611,
77,,,,,,,,,,,,,,,,,,,,,0.5470831464116894,
78,,,,,,,,,,,,,,,,,,,,,0.32978070719646735,
79,,,,,,,,,,,,,,,,,,,,,0.08344266948779396,
80,,,,,,,,,,,,,,,,,,,,,-0.13876885401251007,
81,,,,,,,,,,,,,,,,,,,,,-0.1365712330208512,
82,,,,,,,,,,,,,,,,,,,,,-0.016593567103772498,
83,,,,,,,,,,,,,,,,,,,,,0.2736761878763197,
84,,,,,,,,,,,,,,,,,,,,,0.5483477940377111,
85,,,,,,,,,,,,,,,,,,,,,0.8396675374923646,
86,,,,,,,,,,,,,,,,,,,,,1.0142380085809868,
87,,,,,,,,,,,,,,,,,,,,,1.0526058881230311,
88,,,,,,,,,,,,,,,,,,,,,0.9854398351792003,
89,,,,,,,,,,,,,,,,,,,,,0.7463413630467912,
90,,,,,,,,,,,,,,,,,,,,,0.5031183363526941,
91,,,,,,,,,,,,,,,,,,,,,0.2358117050352704,
92,,,,,,,,,,,,,,,,,,,,,0.025861519893242847,
93,,,,,,,,,,,,,,,,,,,,,-0.12174404366803325,
94,,,,,,,,,,,,,,,,,,,,,-0.11752524585131255,
95,,,,,,,,,,,,,,,,,,,,,-0.04758428289565091,
96,,,,,,,,,,,,,,,,,,,,,0.2051025634623915,
97,,,,,,,,,,,,,,,,,,,,,0.4236449009567618,
98,,,,,,,,,,,,,,,,,,,,,0.631098053279001,
99,,,,,,,,,,,,,,,,,,,,,0.678420845495901,
100,,,,,,,,,,,,,,,,,,,,,0.7374775075242253,
101,,,,,,,,,,,,,,,,,,,,,0.5528408493539154,
102,,,,,,,,,,,,,,,,,,,,,0.3316543056685061,
103,,,,,,,,,,,,,,,,,,,,,0.12069701865977094,
104,,,,,,,,,,,,,,,,,,,,,-0.10117729935176777,
105,,,,,,,,,,,,,,,,,,,,,-0.20679982014190176,
106,,,,,,,,,,,,,,,,,,,,,-0.23384238998188017,
107,,,,,,,,,,,,,,,,,,,,,-0.06540536425062994,
108,,,,,,,,,,,,,,,,,,,,,0.19787900451686885,
109,,,,,,,,,,,,,,,,,,,,,0.4858314321956764,
110,,,,,,,,,,,,,,,,,,,,,0.7402232517795606,
111,,,,,,,,,,,,,,,,,,,,,0.8187130245254455,
112,,,,,,,,,,,,,,,,,,,,,0.9577632240313902,
113,,,,,,,,,,,,,,,,,,,,,0.8974273754794553,
114,,,,,,,,,,,,,,,,,,,,,0.6530835212674851,
115,,,,,,,,,,,,,,,,,,,,,0.39586355517635824,
116,,,,,,,,,,,,,,,,,,,,,0.17982206930838382,
117,,,,,,,,,,,,,,,,,,,,,-0.04973794463355339,
118,,,,,,,,,,,,,,,,,,,,,-0.18200674434232977,
119,,,,,,,,,,,,,,,,,,,,,-0.10077469892303216,
120,,,,,,,,,,,,,,,,,,,,,0.06906437430002794,
121,,,,,,,,,,,,,,,,,,,,,0.13799139431310903,
122,,,,,,,,,,,,,,,,,,,,,0.483859577139418,
123,,,,,,,,,,,,,,,,,,,,,0.6750552401027577,
124,,,,,,,,,,,,,,,,,,,,,0.732927369446861,
125,,,,,,,,,,,,,,,,,,,,,0.822354065038429,
126,,,,,,,,,,,,,,,,,,,,,0.5891849670353208,
127,,,,,,,,,,,,,,,,,,,,,0.4479684155085729,
128,,,,,,,,,,,,,,,,,,,,,0.17373721724273614,
129,,,,,,,,,,,,,,,,,,,,,0.03277717055548011,
130,,,,,,,,,,,,,,,,,,,,,-0.005419963022874865,
131,,,,,,,,,,,,,,,,,,,,,-0.008393860046469668,
132,,,,,,,,,,,,,,,,,,,,,0.09189228191163579,
133,,,,,,,,,,,,,,,,,,,,,0.16076976965585826,
134,,,,,,,,,,,,,,,,,,,,,0.7067910207659774,
135,,,,,,,,,,,,,,,,,,,,,0.730040791055159,
136,,,,,,,,,,,,,,,,,,,,,0.8891079925054177,
137,,,,,,,,,,,,,,,,,,,,,0.9218543406173779,
138,,,,,,,,,,,,,,,,,,,,,0.9267875674054149,
139,,,,,,,,,,,,,,,,,,,,,0.5645289161094974,
140,,,,,,,,,,,,,,,,,,,,,0.5007871435957645,
141,,,,,,,,,,,,,,,,,,,,,0.4169792720721148,
142,,,,,,,,,,,,,,,,,,,,,0.008212305132045563,
143,,,,,,,,,,,,,,,,,,,,,0.005230839543580458,
144,,,,,,,,,,,,,,,,,,,,,0.07350082394905376,
145,,,,,,,,,,,,,,,,,,,,,-0.04320329786624181,
146,,,,,,,,,,,,,,,,,,,,,-0.013530632647078324,
147,,,,,,,,,,,,,,,,,,,,,0.5568886120242786,
148,,,,,,,,,,,,,,,,,,,,,0.39899998903274536,
149,,,,,,,,,,,,,,,,,,,,,0.5590000152587891,
150,,,,,,,,,,,,,,,,,,,,,0.6010000109672546,
151,,,,,,,,,,,,,,,,,,,,,0.4620000123977661,
152,,,,,,,,,,,,,,,,,,,,,0.23800000548362732,
153,,,,,,,,,,,,,,,,,,,,,-0.00800000037997961,
154,,,,,,,,,,,,,,,,,,,,,-0.2329999953508377,
155,,,,,,,,,,,,,,,,,,,,,-0.3109999895095825,
156,,,,,,,,,,,,,,,,,,,,,-0.2680000066757202,
157,,,,,,,,,,,,,,,,,,,,,-0.13899999856948853,
158,,,,,,,,,,,,,,,,,,,,,0.07599999755620956,
159,,,,,,,,,,,,,,,,,,,,,0.3149999976158142,
160,,,,,,,,,,,,,,,,,,,,,0.5690000057220459,
161,,,,,,,,,,,,,,,,,,,,,0.7369999885559082,
162,,,,,,,,,,,,,,,,,,,,,0.8289999961853027,
163,,,,,,,,,,,,,,,,,,,,,0.7910000085830688,
164,,,,,,,,,,,,,,,,,,,,,0.5740000009536743,
165,,,,,,,,,,,,,,,,,,,,,0.36899998784065247,
166,,,,,,,,,,,,,,,,,,,,,0.16099999845027924,
167,,,,,,,,,,,,,,,,,,,,,-0.02800000086426735,
168,,,,,,,,,,,,,,,,,,,,,-0.12600000202655792,
169,,,,,,,,,,,,,,,,,,,,,-0.15600000321865082,
170,,,,,,,,,,,,,,,,,,,,,-0.09700000286102295,
171,,,,,,,,,,,,,,,,,,,,,0.061000000685453415,
172,,,,,,,,,,,,,,,,,,,,,0.2540000081062317,
173,,,,,,,,,,,,,,,,,,,,,0.4560000002384186,
174,,,,,,,,,,,,,,,,,,,,,0.6199570675817268,
175,,,,,,,,,,,,,,,,,,,,,0.6955476583463377,
176,,,,,,,,,,,,,,,,,,,,,0.5091924568607813,
177,,,,,,,,,,,,,,,,,,,,,0.3331675196346854,
178,,,,,,,,,,,,,,,,,,,,,0.12769045662933728,
179,,,,,,,,,,,,,,,,,,,,,-0.033986903107625206,
180,,,,,,,,,,,,,,,,,,,,,-0.12767419763424734,
181,,,,,,,,,,,,,,,,,,,,,-0.17641382486474802,
182,,,,,,,,,,,,,,,,,,,,,-0.10823747050607527,
183,,,,,,,,,,,,,,,,,,,,,0.07854777608420088,
184,,,,,,,,,,,,,,,,,,,,,0.30484819363072135,
185,,,,,,,,,,,,,,,,,,,,,0.5279184225454515,
186,,,,,,,,,,,,,,,,,,,,,0.6800383464658736,
187,,,,,,,,,,,,,,,,,,,,,0.7366303715321663,
188,,,,,,,,,,,,,,,,,,,,,0.685606289830151,
189,,,,,,,,,,,,,,,,,,,,,0.5076317645011647,
190,,,,,,,,,,,,,,,,,,,,,0.30485893873896813,
191,,,,,,,,,,,,,,,,,,,,,0.08503042356339924,
192,,,,,,,,,,,,,,,,,,,,,-0.07385254985669998,
193,,,,,,,,,,,,,,,,,,,,,-0.2065393805755841,
194,,,,,,,,,,,,,,,,,,,,,-0.24199999868869781,
195,,,,,,,,,,,,,,,,,,,,,-0.15399999916553497,
196,,,,,,,,,,,,,,,,,,,,,0.10406716870401965,
197,,,,,,,,,,,,,,,,,,,,,0.3044619304059958,
198,,,,,,,,,,,,,,,,,,,,,0.4259999990463257,
199,,,,,,,,,,,,,,,,,,,,,0.5299999713897705,
200,,,,,,,,,,,,,,,,,,,,,0.5320000052452087,
201,,,,,,,,,,,,,,,,,,,,,0.4230000078678131,
202,,,,,,,,,,,,,,,,,,,,,0.23399999737739563,
203,,,,,,,,,,,,,,,,,,,,,0.03799999877810478,
204,,,,,,,,,,,,,,,,,,,,,-0.17599999904632568,
205,,,,,,,,,,,,,,,,,,,,,-0.3179999887943268,
206,,,,,,,,,,,,,,,,,,,,,-0.36000001430511475,
207,,,,,,,,,,,,,,,,,,,,,-0.2939999997615814,
208,,,,,,,,,,,,,,,,,,,,,-0.10199999809265137,
209,,,,,,,,,,,,,,,,,,,,,0.13099999725818634,
210,,,,,,,,,,,,,,,,,,,,,0.3400000035762787,
211,,,,,,,,,,,,,,,,,,,,,0.4819999933242798,
212,,,,,,,,,,,,,,,,,,,,,0.5731469076199943,
213,,,,,,,,,,,,,,,,,,,,,0.5619432844444953,
214,,,,,,,,,,,,,,,,,,,,,0.4225336012066561,
215,,,,,,,,,,,,,,,,,,,,,0.23007673401937506,
216,,,,,,,,,,,,,,,,,,,,,0.0025561907317558953,
217,,,,,,,,,,,,,,,,,,,,,-0.18318840144775936,
218,,,,,,,,,,,,,,,,,,,,,-0.3222381397634253,
219,,,,,,,,,,,,,,,,,,,,,-0.354971926529618,
220,,,,,,,,,,,,,,,,,,,,,-0.22162930769300954,
221,,,,,,,,,,,,,,,,,,,,,-0.008670079126926371,
222,,,,,,,,,,,,,,,,,,,,,0.19833713735945827,
223,,,,,,,,,,,,,,,,,,,,,0.3440000116825104,
224,,,,,,,,,,,,,,,,,,,,,0.4359999895095825,
225,,,,,,,,,,,,,,,,,,,,,0.4744131393345438,
226,,,,,,,,,,,,,,,,,,,,,0.38500356621969606,
227,,,,,,,,,,,,,,,,,,,,,0.248120331371868,
228,,,,,,,,,,,,,,,,,,,,,0.025071775274785223,
229,,,,,,,,,,,,,,,,,,,,,-0.11369361466179169,
230,,,,,,,,,,,,,,,,,,,,,-0.1780793176884012,
231,,,,,,,,,,,,,,,,,,,,,-0.25797348030048217,
232,,,,,,,,,,,,,,,,,,,,,-0.2290000021457672,
233,,,,,,,,,,,,,,,,,,,,,-0.010999999940395355,
234,,,,,,,,,,,,,,,,,,,,,0.19599999487400055,
235,,,,,,,,,,,,,,,,,,,,,0.4000000059604645,
236,,,,,,,,,,,,,,,,,,,,,0.5350000262260437,
237,,,,,,,,,,,,,,,,,,,,,0.5920000076293945,
238,,,,,,,,,,,,,,,,,,,,,0.550000011920929,
239,,,,,,,,,,,,,,,,,,,,,0.3869999945163727,
240,,,,,,,,,,,,,,,,,,,,,0.164000004529953,
241,,,,,,,,,,,,,,,,,,,,,-0.06800000369548798,
242,,,,,,,,,,,,,,,,,,,,,-0.2540000081062317,
243,,,,,,,,,,,,,,,,,,,,,-0.3779999911785126,
244,,,,,,,,,,,,,,,,,,,,,-0.34700000286102295,
245,,,,,,,,,,,,,,,,,,,,,-0.19699999690055847,
246,,,,,,,,,,,,,,,,,,,,,-0.009999999776482582,
247,,,,,,,,,,,,,,,,,,,,,0.20399999618530273,
248,,,,,,,,,,,,,,,,,,,,,0.39800000190734863,
249,,,,,,,,,,,,,,,,,,,,,0.4959999918937683,
250,,,,,,,,,,,,,,,,,,,,,0.503000020980835,
251,,,,,,,,,,,,,,,,,,,,,0.39399999380111694,
252,,,,,,,,,,,,,,,,,,,,,0.19900000095367432,
253,,,,,,,,,,,,,,,,,,,,,-0.00800000037997961,
254,,,,,,,,,,,,,,,,,,,,,-0.21699999272823334,
255,,,,,,,,,,,,,,,,,,,,,-0.335999995470047,
256,,,,,,,,,,,,,,,,,,,,,-0.36800000071525574,
257,,,,,,,,,,,,,,,,,,,,,-0.27799999713897705,
258,,,,,,,,,,,,,,,,,,,,,-0.07199999690055847,
259,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,
260,,,,,,,,,,,,,,,,,,,,,0.3100000023841858,
261,,,,,,,,,,,,,,,,,,,,,0.45100000500679016,
262,,,,,,,,,,,,,,,,,,,,,0.5170000195503235,
263,,,,,,,,,,,,,,,,,,,,,0.453000009059906,
264,,,,,,,,,,,,,,,,,,,,,0.24500000476837158,
265,,,,,,,,,,,,,,,,,,,,,0.028999999165534973,
266,,,,,,,,,,,,,,,,,,,,,-0.18700000643730164,
267,,,,,,,,,,,,,,,,,,,,,-0.3310000002384186,
268,,,,,,,,,,,,,,,,,,,,,-0.40700000524520874,
269,,,,,,,,,,,,,,,,,,,,,-0.3569999933242798,
270,,,,,,,,,,,,,,,,,,,,,-0.19599999487400055,
271,,,,,,,,,,,,,,,,,,,,,0.03700000047683716,
272,,,,,,,,,,,,,,,,,,,,,0.2750000059604645,
273,,,,,,,,,,,,,,,,,,,,,0.4490000009536743,
274,,,,,,,,,,,,,,,,,,,,,0.5540000200271606,
275,,,,,,,,,,,,,,,,,,,,,0.5339999794960022,
276,,,,,,,,,,,,,,,,,,,,,0.3709999918937683,
277,,,,,,,,,,,,,,,,,,,,,0.17100000381469727,
278,,,,,,,,,,,,,,,,,,,,,-0.016703466981316663,
279,,,,,,,,,,,,,,,,,,,,,-0.2329999953508377,
280,,,,,,,,,,,,,,,,,,,,,-0.35600000619888306,
281,,,,,,,,,,,,,,,,,,,,,-0.36000001430511475,
282,,,,,,,,,,,,,,,,,,,,,-0.2124642961558521,
283,,,,,,,,,,,,,,,,,,,,,-0.04800000041723251,
284,,,,,,,,,,,,,,,,,,,,,0.201083863772116,
285,,,,,,,,,,,,,,,,,,,,,0.4020000100135803,
286,,,,,,,,,,,,,,,,,,,,,0.5873051020814514,
287,,,,,,,,,,,,,,,,,,,,,0.5916280701937501,
288,,,,,,,,,,,,,,,,,,,,,0.4600814221242198,
289,,,,,,,,,,,,,,,,,,,,,0.32507979652657665,
290,,,,,,,,,,,,,,,,,,,,,0.1419814298577517,
291,,,,,,,,,,,,,,,,,,,,,-0.11895976853463607,
292,,,,,,,,,,,,,,,,,,,,,-0.32992928506578356,
293,,,,,,,,,,,,,,,,,,,,,-0.36821097120157,
294,,,,,,,,,,,,,,,,,,,,,-0.27501946268896593,
295,,,,,,,,,,,,,,,,,,,,,-0.11298597448010009,
296,,,,,,,,,,,,,,,,,,,,,0.12940322558951278,
297,,,,,,,,,,,,,,,,,,,,,0.36244824933004327,
298,,,,,,,,,,,,,,,,,,,,,0.5210520891316042,
299,,,,,,,,,,,,,,,,,,,,,0.5959074936449884,
300,,,,,,,,,,,,,,,,,,,,,0.7568714664038727,
301,,,,,,,,,,,,,,,,,,,,,0.4903442801301842,
302,,,,,,,,,,,,,,,,,,,,,0.34548324773529404,
303,,,,,,,,,,,,,,,,,,,,,0.16900633462187917,
304,,,,,,,,,,,,,,,,,,,,,-0.09311911548847034,
305,,,,,,,,,,,,,,,,,,,,,-0.15218489605306312,
306,,,,,,,,,,,,,,,,,,,,,-0.2610039136231174,
307,,,,,,,,,,,,,,,,,,,,,-0.05764274120940795,
308,,,,,,,,,,,,,,,,,,,,,0.13044021113343726,
309,,,,,,,,,,,,,,,,,,,,,0.31213445988925037,
310,,,,,,,,,,,,,,,,,,,,,0.514015610893906,
311,,,,,,,,,,,,,,,,,,,,,0.6215377978020383,
312,,,,,,,,,,,,,,,,,,,,,0.5829188821829253,
313,,,,,,,,,,,,,,,,,,,,,0.3680333637296956,
314,,,,,,,,,,,,,,,,,,,,,0.22975716469220867,
315,,,,,,,,,,,,,,,,,,,,,-0.10300000011920929,
316,,,,,,,,,,,,,,,,,,,,,-0.1887501139273495,
317,,,,,,,,,,,,,,,,,,,,,-0.18174262177488723,
318,,,,,,,,,,,,,,,,,,,,,-0.23929073064088568,
319,,,,,,,,,,,,,,,,,,,,,-0.04060339993993708,
320,,,,,,,,,,,,,,,,,,,,,0.15647534499868893,
321,,,,,,,,,,,,,,,,,,,,,0.4270822941932624,
322,,,,,,,,,,,,,,,,,,,,,0.5792305410871678,
323,,,,,,,,,,,,,,,,,,,,,0.7342415866380926,
324,,,,,,,,,,,,,,,,,,,,,0.7373009321726982,
325,,,,,,,,,,,,,,,,,,,,,0.6501136289358931,
326,,,,,,,,,,,,,,,,,,,,,0.44496817862804067,
327,,,,,,,,,,,,,,,,,,,,,0.20064753516274933,
328,,,,,,,,,,,,,,,,,,,,,-0.003856919884063274,
329,,,,,,,,,,,,,,,,,,,,,-0.17231375665507334,
330,,,,,,,,,,,,,,,,,,,,,-0.2468329101043714,
331,,,,,,,,,,,,,,,,,,,,,-0.18141166916722815,
332,,,,,,,,,,,,,,,,,,,,,0.028313290523019567,
333,,,,,,,,,,,,,,,,,,,,,0.2133237907322839,
334,,,,,,,,,,,,,,,,,,,,,0.3978618208320004,
335,,,,,,,,,,,,,,,,,,,,,0.5540514456082376,
336,,,,,,,,,,,,,,,,,,,,,0.6427670455597048,
337,,,,,,,,,,,,,,,,,,,,,0.6319241080771526,
338,,,,,,,,,,,,,,,,,,,,,0.3640463561795017,
339,,,,,,,,,,,,,,,,,,,,,0.1620012969195798,
340,,,,,,,,,,,,,,,,,,,,,-0.11163272519349096,
341,,,,,,,,,,,,,,,,,,,,,-0.16942812184352615,
342,,,,,,,,,,,,,,,,,,,,,-0.22194495885768015,
343,,,,,,,,,,,,,,,,,,,,,-0.21476153905217743,
344,,,,,,,,,,,,,,,,,,,,,-0.021654457181337343,
345,,,,,,,,,,,,,,,,,,,,,0.2167334078846645,
346,,,,,,,,,,,,,,,,,,,,,0.36676192156300647,
347,,,,,,,,,,,,,,,,,,,,,0.5889586495610694,
348,,,,,,,,,,,,,,,,,,,,,0.7018413340979966,
349,,,,,,,,,,,,,,,,,,,,,0.6629856548358789,
350,,,,,,,,,,,,,,,,,,,,,0.5631171412195491,
351,,,,,,,,,,,,,,,,,,,,,0.36291397766201033,
352,,,,,,,,,,,,,,,,,,,,,0.07255242038914061,
353,,,,,,,,,,,,,,,,,,,,,-0.10874313550561077,
354,,,,,,,,,,,,,,,,,,,,,-0.11456328040834798,
355,,,,,,,,,,,,,,,,,,,,,-0.20439505284488976,
356,,,,,,,,,,,,,,,,,,,,,-0.05980412362957645,
357,,,,,,,,,,,,,,,,,,,,,0.14505454016655966,
358,,,,,,,,,,,,,,,,,,,,,0.3187565836223479,
359,,,,,,,,,,,,,,,,,,,,,0.49993502324975686,
360,,,,,,,,,,,,,,,,,,,,,0.4320000112056732,
361,,,,,,,,,,,,,,,,,,,,,0.5703357697806412,
362,,,,,,,,,,,,,,,,,,,,,0.5563517166419384,
363,,,,,,,,,,,,,,,,,,,,,0.1319386888974412,
364,,,,,,,,,,,,,,,,,,,,,0.07378141778430856,
365,,,,,,,,,,,,,,,,,,,,,-0.24771069686844752,
366,,,,,,,,,,,,,,,,,,,,,-0.15747076651766498,
367,,,,,,,,,,,,,,,,,,,,,-0.23792501686079534,
368,,,,,,,,,,,,,,,,,,,,,-0.1635402997490145,
369,,,,,,,,,,,,,,,,,,,,,0.08300461832812056,
370,,,,,,,,,,,,,,,,,,,,,0.24075999025569855,
371,,,,,,,,,,,,,,,,,,,,,0.47951648279581,
372,,,,,,,,,,,,,,,,,,,,,0.6291448370221057,
373,,,,,,,,,,,,,,,,,,,,,0.7368198000622275,
374,,,,,,,,,,,,,,,,,,,,,0.6729354112130013,
375,,,,,,,,,,,,,,,,,,,,,0.3545362553090191,
376,,,,,,,,,,,,,,,,,,,,,0.16471444327315327,
377,,,,,,,,,,,,,,,,,,,,,-0.015679987654529565,
378,,,,,,,,,,,,,,,,,,,,,-0.23999999463558197,
379,,,,,,,,,,,,,,,,,,,,,-0.3400000035762787,
380,,,,,,,,,,,,,,,,,,,,,-0.29100000858306885,
381,,,,,,,,,,,,,,,,,,,,,-0.10199999809265137,
382,,,,,,,,,,,,,,,,,,,,,0.0949999988079071,
383,,,,,,,,,,,,,,,,,,,,,0.28700000047683716,
384,,,,,,,,,,,,,,,,,,,,,0.4519999921321869,
385,,,,,,,,,,,,,,,,,,,,,0.5120000243186951,
386,,,,,,,,,,,,,,,,,,,,,0.4569999873638153,
387,,,,,,,,,,,,,,,,,,,,,0.3199999928474426,
388,,,,,,,,,,,,,,,,,,,,,0.14399999380111694,
389,,,,,,,,,,,,,,,,,,,,,-0.03999999910593033,
390,,,,,,,,,,,,,,,,,,,,,-0.20600000023841858,
391,,,,,,,,,,,,,,,,,,,,,-0.29499998688697815,
392,,,,,,,,,,,,,,,,,,,,,-0.2549999952316284,
393,,,,,,,,,,,,,,,,,,,,,-0.10100000351667404,
394,,,,,,,,,,,,,,,,,,,,,0.11800000071525574,
395,,,,,,,,,,,,,,,,,,,,,0.3479999899864197,
396,,,,,,,,,,,,,,,,,,,,,0.5659999847412109,
397,,,,,,,,,,,,,,,,,,,,,0.6959999799728394,
398,,,,,,,,,,,,,,,,,,,,,0.7170000076293945,
399,,,,,,,,,,,,,,,,,,,,,0.6119999885559082,
400,,,,,,,,,,,,,,,,,,,,,0.36899998784065247,
401,,,,,,,,,,,,,,,,,,,,,0.14100000262260437,
402,,,,,,,,,,,,,,,,,,,,,-0.07199999690055847,
403,,,,,,,,,,,,,,,,,,,,,-0.24400000274181366,
404,,,,,,,,,,,,,,,,,,,,,-0.2759999930858612,
405,,,,,,,,,,,,,,,,,,,,,-0.17900000512599945,
406,,,,,,,,,,,,,,,,,,,,,-0.009999999776482582,
407,,,,,,,,,,,,,,,,,,,,,0.29712259556613807,
408,,,,,,,,,,,,,,,,,,,,,0.3100000023841858,
409,,,,,,,,,,,,,,,,,,,,,0.5544541004233005,
410,,,,,,,,,,,,,,,,,,,,,0.44928139100620246,
411,,,,,,,,,,,,,,,,,,,,,0.328000009059906,
412,,,,,,,,,,,,,,,,,,,,,0.17299999296665192,
413,,,,,,,,,,,,,,,,,,,,,-0.024000000208616257,
414,,,,,,,,,,,,,,,,,,,,,-0.2012274766099441,
415,,,,,,,,,,,,,,,,,,,,,-0.36800000071525574,
416,,,,,,,,,,,,,,,,,,,,,-0.4050000011920929,
417,,,,,,,,,,,,,,,,,,,,,-0.2980000078678131,
418,,,,,,,,,,,,,,,,,,,,,-0.10199999809265137,
419,,,,,,,,,,,,,,,,,,,,,0.11400000005960464,
420,,,,,,,,,,,,,,,,,,,,,0.3179999887943268,
421,,,,,,,,,,,,,,,,,,,,,0.49799999594688416,
422,,,,,,,,,,,,,,,,,,,,,0.5669999718666077,
423,,,,,,,,,,,,,,,,,,,,,0.5429999828338623,
424,,,,,,,,,,,,,,,,,,,,,0.3490000069141388,
